LFQ intensity 1_14012022_20220114150835	LFQ intensity 2_14012022	LFQ intensity 3_14012022	LFQ intensity 4_14012022	LFQ intensity 5_14012022	LFQ intensity 6_14012022	LFQ intensity 7_14012022	LFQ intensity 8_14012022	LFQ intensity 9_14012022	LFQ intensity 10_14012022	LFQ intensity 11_14012022	LFQ intensity 12_14012022	LFQ intensity 13_14012022	LFQ intensity 14_14012022	LFQ intensity 15_14012022	LFQ intensity 16_14012022	LFQ intensity 17_14012022	LFQ intensity 18_14012022	LFQ intensity 19_14012022	LFQ intensity 20_14012022	LFQ intensity 21_14012022	LFQ intensity 22_14012022	LFQ intensity 23_14012022	LFQ intensity 24_14012022	LFQ intensity 25_14012022	LFQ intensity 26_14012022	LFQ intensity 27_14012022	LFQ intensity 28_14012022_20220119082438	LFQ intensity 29_14012022_20220119110854	LFQ intensity 30_14012022_20220119135302	LFQ intensity 31_14012022_20220119163708	LFQ intensity 32_14012022_20220119192113	LFQ intensity 33_14012022_20220119220519	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.475757598877	20.1538791656494	19.1873950958252	19.1951560974121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				4	3	3	17.1	13	13	28.218	0	6.5176	21358000	6	Q04917;A2IDB2	Q04917	14-3-3 protein eta	YWHAH	281
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.2534046173096	NaN	NaN	19.8213386535645	NaN	19.631067276001	NaN	NaN	NaN	NaN	NaN	19.605541229248	19.0326271057129	NaN	NaN	NaN	19.2346534729004	NaN	NaN	NaN	19.0158500671387				3	3	3	11.4	11.4	11.4	50.435	0	6.0071	16608000	8	Q07960;H0YE29	Q07960;H0YE29	Rho GTPase-activating protein 1	ARHGAP1	282
18.8854827880859	18.3473701477051	NaN	18.8065624237061	19.1557579040527	18.4964637756348	NaN	18.4147682189941	18.8321971893311	NaN	NaN	NaN	18.7348957061768	18.8259086608887	19.5819110870361	19.0782241821289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.2768516540527	NaN	NaN	NaN	18.6807518005371	NaN	18.6895809173584	19.1218414306641				5	5	5	10.8	10.8	10.8	65.33	0	15.702	28379000	32	Q08380;K7ESM3;K7EKQ5;K7EP36;K7EQT9;K7ES75;K7EN99;K7ERZ6;K7EJY8;K7EJD3	Q08380	Galectin-3-binding protein	LGALS3BP	283
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	0.6	0.6	0.6	629.09	0.0096774	2.9799	60384000	2	Q09666	Q09666	Neuroblast differentiation-associated protein AHNAK	AHNAK	284
18.3556098937988	19.1080951690674	NaN	18.3764896392822	18.8131237030029	18.7768383026123	17.9011859893799	18.0925407409668	18.1789379119873	NaN	17.5880565643311	NaN	18.0312271118164	NaN	NaN	NaN	18.0968704223633	18.2815227508545	NaN	NaN	NaN	NaN	NaN	18.1179676055908	18.0337562561035	NaN	NaN	NaN	18.9006538391113	19.192195892334	NaN	19.2847328186035	19.7172946929932				2	2	2	5.4	5.4	5.4	50.077	0	6.507	25673000	18	Q13093	Q13093	Platelet-activating factor acetylhydrolase	PLA2G7	285
NaN	18.4289417266846	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.316722869873	NaN	NaN	18.6702060699463	NaN	NaN	NaN	NaN	NaN	NaN	18.498607635498	NaN				2	2	2	11.4	11.4	11.4	24.337	0.0037453	4.0654	5482000	4	Q13103;C9J6K0	Q13103;C9J6K0	Secreted phosphoprotein 24	SPP2	286
20.8099403381348	19.9932765960693	NaN	20.2781009674072	19.9902305603027	19.3171882629395	19.5264987945557	19.4416790008545	19.3356876373291	20.1905097961426	20.4327793121338	20.6925983428955	20.4193630218506	20.3457050323486	NaN	20.0835571289063	19.9743537902832	20.1730422973633	NaN	NaN	19.9140205383301	NaN	NaN	NaN	NaN	19.1997146606445	NaN	20.7500915527344	18.2021331787109	NaN	NaN	18.1863555908203	NaN				2	2	2	8.3	8.3	8.3	35.399	0	150.88	45922000	38	Q13790	Q13790	Apolipoprotein F	APOF	287
NaN	NaN	NaN	NaN	15.7316904067993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.2166519165039	NaN	NaN	16.988374710083	16.9901485443115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.1876220703125	17.7708187103271	17.1481781005859				5	5	5	12.2	12.2	12.2	61.585	0	7.9093	4815600	7	Q14247;H0YCD9;H0YEV2	Q14247	Src substrate cortactin	CTTN	288
22.8449649810791	23.2552261352539	NaN	22.264476776123	22.8777370452881	22.7057971954346	22.8916168212891	22.8833427429199	23.0330848693848	23.4718437194824	23.0164833068848	22.8429527282715	22.5416774749756	23.036693572998	19.9647979736328	23.3333358764648	23.0549373626709	23.0989418029785	NaN	20.4374599456787	NaN	22.4006996154785	22.6332054138184	23.4049663543701	22.2183322906494	22.4704551696777	21.7914981842041	22.498384475708	22.4732074737549	22.0014762878418	22.2921295166016	22.5160732269287	22.6912994384766				23	23	23	41.8	41.8	41.8	62.671	0	323.31	1106800000	423	Q14520	Q14520	Hyaluronan-binding protein 2;Hyaluronan-binding protein 2 50 kDa heavy chain;Hyaluronan-binding protein 2 50 kDa heavy chain alternate form;Hyaluronan-binding protein 2 27 kDa light chain;Hyaluronan-binding protein 2 27 kDa light chain alternate form	HABP2	289
NaN	17.9590625762939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.1571884155273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				3	3	3	14.8	14.8	14.8	45.25	0	6.3475	9912100	9	Q14623	Q14623	Indian hedgehog protein;Indian hedgehog protein N-product;Indian hedgehog protein C-product	IHH	290
21.4990653991699	21.9514484405518	NaN	21.9332275390625	21.9764175415039	21.4297676086426	21.6765899658203	22.025297164917	21.7877178192139	21.4221897125244	21.3483543395996	21.3400630950928	21.7945156097412	21.8775501251221	19.2318916320801	21.9158668518066	22.2242031097412	22.1271991729736	NaN	20.3906860351563	18.8363647460938	20.4860095977783	21.6988410949707	21.0538444519043	21.6068878173828	19.6825008392334	22.2042789459229	20.2288188934326	22.1030311584473	22.5078964233398	22.2883319854736	21.0478668212891	22.5812301635742				28	28	28	33.4	33.4	33.4	103.36	0	323.31	1054600000	439	Q14624;B7ZKJ8;H7C0L5;CON__Q3T052	Q14624;B7ZKJ8;H7C0L5	Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4	ITIH4	291
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.1389865875244	NaN	NaN	NaN	18.6636562347412	NaN	NaN	NaN	18.2040939331055	NaN	NaN	NaN	17.7060375213623	17.5376129150391	18.0462818145752	17.9416313171387	18.0193309783936				4	4	4	5.5	5.5	5.5	97.169	0	15.442	12963000	11	Q14974;J3QR48;J3KTM9;J3QKQ5	Q14974;J3QR48;J3KTM9	Importin subunit beta-1	KPNB1	292
18.2479457855225	18.2191581726074	NaN	19.3404541015625	18.3490142822266	18.4641551971436	19.3545112609863	19.6221027374268	18.0025615692139	20.074047088623	18.6085586547852	19.3333511352539	19.6232986450195	19.1236610412598	NaN	18.9167194366455	19.241304397583	19.2440719604492	NaN	NaN	NaN	NaN	20.9821739196777	17.9691047668457	19.6222991943359	NaN	19.8199367523193	18.8182506561279	20.1169281005859	18.7430725097656	19.6771583557129	18.8378734588623	18.7960453033447				6	6	6	22.6	22.6	22.6	39.607	0	33.559	66619000	82	Q15166;F8WD41;C9JZ99	Q15166;F8WD41;C9JZ99	Serum paraoxonase/lactonase 3	PON3	293
19.6628742218018	19.5930080413818	NaN	19.5669975280762	19.8094863891602	NaN	NaN	20.8491916656494	21.4660778045654	NaN	NaN	20.4534225463867	22.1035442352295	NaN	NaN	21.2737827301025	NaN	21.0197105407715	NaN	NaN	NaN	NaN	NaN	21.126033782959	19.9700050354004	NaN	NaN	NaN	19.4219341278076	NaN	NaN	19.8675861358643	NaN				10	10	10	48.4	48.4	48.4	31.54	0	20.355	126430000	44	Q15404	Q15404	Ras suppressor protein 1	RSU1	294
20.8913383483887	21.1591243743896	NaN	21.2734966278076	22.1909923553467	NaN	21.1926174163818	20.8971118927002	21.6251564025879	21.650577545166	21.643856048584	20.7560520172119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.4026527404785	NaN	NaN	NaN				9	9	9	23	23	23	60.673	0	34.473	123190000	29	Q16610	Q16610	Extracellular matrix protein 1	ECM1	295
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				5	1	1	15.7	4.8	4.8	42.003	0.0071942	3.5981	40398000	4	Q562R1	Q562R1	Beta-actin-like protein 2	ACTBL2	296
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	4.5	4.5	4.5	86.573	0.0096154	2.941	421340000	4	Q7L8L6	Q7L8L6	FAST kinase domain-containing protein 5	FASTKD5	297
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.9161949157715	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.0774154663086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.8085746765137	NaN	18.4696102142334	18.682466506958	18.4679794311523	18.3289108276367	18.817907333374				3	3	3	6.7	6.7	6.7	75.952	0	14.368	11631000	25	Q86UX7;F5H1C6	Q86UX7;F5H1C6	Fermitin family homolog 3	FERMT3	298
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.0344543457031	NaN	18.9356307983398	19.0856075286865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.5674247741699	NaN	NaN	NaN	18.3994541168213	NaN	19.7542095184326	19.0647106170654				4	2	2	11.2	6.4	6.4	65.35	0	5.3943	15566000	18	Q92496;A0A0C4DH21	Q92496;A0A0C4DH21	Complement factor H-related protein 4	CFHR4	299
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	1.1	1.1	1.1	346.18	0.0068027	3.3146	1661800	2	Q96JQ0	Q96JQ0	Protocadherin-16	DCHS1	300
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	4	4	4	46.276	0.0069686	3.4395	3771400	9	Q96P63	Q96P63	Serpin B12	SERPINB12	301
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	6.2	6.2	6.2	62.216	0.0039683	4.6476	6547100	3	Q96PD5	Q96PD5	N-acetylmuramoyl-L-alanine amidase	PGLYRP2	302
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	10.3	10.3	10.3	28.665	0.0071685	3.5895	1932800	2	Q9BWP8	Q9BWP8	Collectin-11	COLEC11	303
NaN	NaN	NaN	NaN	NaN	NaN	18.2923488616943	18.2887496948242	17.555248260498	NaN	NaN	NaN	17.8271198272705	NaN	NaN	NaN	19.2936954498291	18.1985893249512	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.6726951599121	NaN	NaN	18.0224761962891	17.7301254272461	NaN	17.984317779541				6	5	5	12.5	10.2	10.2	64.419	0	8.8567	16616000	11	Q9BXR6	Q9BXR6	Complement factor H-related protein 5	CFHR5	304
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	0.7	0.7	0.7	115.69	0.0064935	3.0209	60998000	3	Q9BXX0	Q9BXX0	EMILIN-2	EMILIN2	305
18.735523223877	19.3683700561523	NaN	18.1227264404297	17.9230613708496	18.4308204650879	18.4099292755127	18.6513042449951	18.4244365692139	18.1540260314941	18.2463226318359	17.9092960357666	18.2115268707275	18.3940601348877	18.5995063781738	19.1677856445313	19.126916885376	18.8462867736816	NaN	NaN	NaN	19.1191596984863	19.0900859832764	18.9515399932861	19.4672832489014	18.9017448425293	18.5738906860352	NaN	18.2192535400391	18.7925243377686	19.2006015777588	19.7186164855957	19.6368827819824				7	7	6	19.1	19.1	16.9	50.326	0	24.336	48595000	55	Q9H4B7;CON__ENSEMBL:ENSBTAP00000025008;A0A075B736;Q5SQY0;Q3ZCM7;A6NNZ2	Q9H4B7	Tubulin beta-1 chain	TUBB1	306
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.1167507171631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.1738243103027	NaN				3	2	2	5.5	3.4	3.4	62.788	0	5.7129	4506900	10	Q9H6X2;A0A7P0Z463;H0YC24;A0A7P0T9B0	Q9H6X2;A0A7P0Z463;H0YC24;A0A7P0T9B0	Anthrax toxin receptor 1	ANTXR1	307
20.9598541259766	20.7167415618896	NaN	21.2357883453369	20.8308219909668	21.1061668395996	20.779806137085	21.2728710174561	21.1702327728271	21.9457454681396	21.6201515197754	21.6023178100586	21.679386138916	21.883939743042	21.942419052124	22.4287967681885	21.9998607635498	22.4061870574951	21.5703830718994	21.5569324493408	20.8904476165771	21.4741230010986	21.7068729400635	21.6295204162598	21.8356475830078	20.5813217163086	21.0654602050781	20.2549953460693	21.360782623291	20.6481647491455	21.0104522705078	21.6511459350586	21.3831615447998				9	9	9	25.5	25.5	25.5	41.714	0	323.31	445040000	207	Q9HBI1;A0A087WZB5;B0QYP8;Q9NVD7	Q9HBI1;A0A087WZB5	Beta-parvin	PARVB	308
NaN	NaN	NaN	20.7859630584717	NaN	NaN	NaN	NaN	19.8779392242432	NaN	20.3445129394531	20.4084167480469	20.788911819458	21.0279655456543	22.3245735168457	NaN	20.9456386566162	21.570707321167	NaN	22.1911716461182	NaN	NaN	NaN	21.3790416717529	20.4342041015625	NaN	NaN	NaN	19.527416229248	NaN	NaN	21.0747013092041	NaN				2	2	2	11.6	11.6	11.6	22.367	0	8.1	73878000	38	Q9NR31;X1WI22;D6RAA2;H0Y5E8;Q5SQT8;D6RDB2;D6RD69;Q9Y6B6	Q9NR31;X1WI22;D6RAA2;H0Y5E8;Q5SQT8;D6RDB2;D6RD69;Q9Y6B6	GTP-binding protein SAR1a;GTP-binding protein SAR1b	SAR1A;SAR1B	309
19.5255241394043	18.9960651397705	NaN	NaN	19.2513027191162	19.7405872344971	18.7870483398438	19.3575649261475	19.2056694030762	NaN	20.0964832305908	NaN	20.1913528442383	20.6236381530762	21.714563369751	20.8245429992676	NaN	20.7443542480469	20.7418060302734	21.3694896697998	22.0179786682129	20.1611557006836	20.3303565979004	20.7567844390869	20.3561687469482	20.9151000976563	19.5760345458984	19.9601383209229	19.6701889038086	19.3568782806396	20.3875331878662	20.7410659790039	20.2923259735107				17	17	10	34.6	34.6	24.1	60.886	0	312.28	217030000	214	Q9NZN3;C9JDQ8;Q9H223;Q9NZN4	Q9NZN3	EH domain-containing protein 3	EHD3	310
NaN	NaN	NaN	NaN	19.4409103393555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.6175899505615	19.8220844268799	NaN	NaN	NaN				2	2	2	0.7	0.7	0.7	516.34	0.0067568	3.2258	19717000	3	Q9P2P6;H3BMX7;H3BN21	Q9P2P6;H3BMX7;H3BN21	StAR-related lipid transfer protein 9	STARD9	311
21.2444667816162	21.0163135528564	NaN	21.097448348999	20.8436050415039	20.8298931121826	20.4458675384521	20.5406608581543	20.7888336181641	20.6772785186768	20.4844379425049	20.4207000732422	20.272985458374	20.290864944458	19.3676242828369	NaN	20.7827682495117	20.9001388549805	NaN	19.658992767334	NaN	19.6521091461182	19.640417098999	20.3722019195557	19.8981323242188	NaN	20.1680297851563	NaN	20.420597076416	20.3543395996094	19.5723190307617	19.9560298919678	20.5192222595215				14	14	14	34.7	34.7	34.7	56.639	0	222.62	327600000	184	Q9UHG3;F8W8W4;C9K055;C9JM55;C9JGT6	Q9UHG3;F8W8W4	Prenylcysteine oxidase 1	PCYOX1	312
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	0.9	0.9	0.9	141.54	0	5.5075	2385000000	10	Q9UQE7	Q9UQE7	Structural maintenance of chromosomes protein 3	SMC3	313
20.3734760284424	20.7731399536133	NaN	21.171760559082	21.6651401519775	21.8780746459961	22.2924385070801	22.5350456237793	22.5183334350586	21.9888114929199	NaN	22.1702327728271	21.6204204559326	20.3220157623291	NaN	20.7200870513916	21.5195579528809	19.1988048553467	NaN	NaN	NaN	20.5470790863037	20.1499156951904	20.6646633148193	22.2985210418701	NaN	22.2115745544434	20.364315032959	22.3794384002686	22.1324501037598	21.5654182434082	19.2153949737549	21.0305938720703				105	105	105	55.8	55.8	55.8	269.76	0	323.31	2412300000	1466	Q9Y490;Q9Y4G6;A0A1B0GVU7;H0YMT1	Q9Y490	Talin-1	TLN1	314
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	8.3	8.3	8.3	53.637	0.0072202	3.6049	1887000	2	Q9Y5C1	Q9Y5C1	Angiopoietin-related protein 3	ANGPTL3	315
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		+		3	3	3	0	0	0	3014	0.0041667	5.386	44657000	5	REV__A0A0A0MRA3;REV__Q8WZ42;REV__A0A0A0MTS7	REV__A0A0A0MRA3;REV__Q8WZ42;REV__A0A0A0MTS7			316
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		+		2	2	2	0	0	0	115.56	0.0074074	3.7981	1441300	2	REV__A0A590UJW6;REV__H3BS18;REV__Q8WYQ9;REV__A0A5F9XIK1	REV__A0A590UJW6;REV__H3BS18;REV__Q8WYQ9;REV__A0A5F9XIK1			317
NaN	25.1281757354736	NaN	NaN	20.2358455657959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.2440891265869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		+		2	2	2	0	0	0	37.859	0.0097087	2.9815	188110000	6	REV__A0A7P0T8B4;REV__H0YDT2;REV__A0A7P0T817;REV__E9PI30;REV__P56202;REV__A0A7P0T8L7	REV__A0A7P0T8B4;REV__H0YDT2;REV__A0A7P0T817;REV__E9PI30;REV__P56202;REV__A0A7P0T8L7			318
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	+	+		1	1	1	0	0	0	28.219	1	-2	83714000000	97	REV__C9J991;REV__Q9NRB3	REV__C9J991;REV__Q9NRB3			319
